Site,Date_Asat,Date_Rd,Species,Code,Fixer,Nonfixer,Meas,Treatment,Rep,T30_air,Tair,Tleaf,Tleaf_cor,A_area,A_mass,Rd_area,Rd_mass,E,g,WUE (A/g),%N_mass,gN_m-2,LMA,d13C,Leaf_bio_g_end,AGB_est_kg_harv,NLIM,NSAT,NLIM_Alt1,NLSAT_Alt1,NLIM_Alt2,NSAT_Alt2,WL/DIS/DAM,Use_biomass_end
V,7/18/2019,NA,MOFA,MOFA,1,0,1,MN,6,19.9,25.44,27.78,28.804892,12.2915822,102.4298517,NA,NA,0.00318,0.150644205,81.59346197,1.54,1.85,120,-28.37,991.4729375,2.273985942,0,1,0,1,0,1,0,1
V,7/18/2019,NA,MOFA,MOFA,1,0,1,MN,7,19.9,24.89333333,26.65333333,27.22362133,13.84177306,137.7290852,NA,NA,0.00309,0.201496344,68.69490938,1.68,1.69,100.5,-27.92,56.38301993,0.161186855,0,1,0,1,0,1,0,1
V,7/19/2019,NA,MOFA,MOFA,1,0,1,NP,1,19.9,25.50333333,28.73,30.44986133,7.886451658,64.48447799,NA,NA,0.00254,0.093845454,84.03658738,1.6,1.95,122.3,-28.12,152.1762044,0.468681372,0,1,0,1,0,1,0,1
V,7/19/2019,NA,MOFA,MOFA,1,0,1,NP,3,19.9,25.51333333,29.34333333,31.53608733,14.81509192,102.3141707,NA,NA,0.00213,0.081430023,181.9364817,1.83,2.66,144.8,-26.57,1955.214352,5.051654882,0,1,0,1,0,1,0,1
V,7/19/2019,NA,MOFA,MOFA,1,0,1,NP,4,19.9,24.62,26.62,27.3784,11.09379751,77.96062903,NA,NA,0.0027,0.139517567,79.51541702,1.74,2.47,142.3,-29.7,7243.817256,16.63125883,0,1,0,1,0,1,0,1
V,7/19/2019,NA,MOFA,MOFA,1,0,1,NP,5,19.9,24.55666667,26.88,27.89182867,12.39007833,104.0308844,NA,NA,0.00269,0.131464684,94.24643885,1.92,2.28,119.1,-29.76,2762.206567,6.634875085,0,1,0,1,0,1,0,1
V,7/18/2019,NA,MOFA,MOFA,1,0,1,NP,6,19.9,25.22666667,27.45,28.38344867,9.671308736,86.27394056,NA,NA,0.00312,0.153815626,62.87598315,1.57,1.76,112.1,-28.68,881.7275334,2.337991233,0,1,0,1,0,1,0,1
V,7/18/2019,NA,MOFA,MOFA,1,0,1,NP,7,19.9,24.57333333,26.78333333,27.70633133,6.610023273,41.57247341,NA,NA,0.00164,0.083018509,79.62107891,1.61,2.55,159,-28.33,1959.023224,4.876658074,0,1,0,1,0,1,0,1
V,7/18/2019,NA,MOFA,MOFA,1,0,1,NP,8,19.9,24.95,27.26,28.261378,8.942004561,82.26315144,NA,NA,0.00214,0.110760474,80.7328123,1.79,1.95,108.7,-28.45,510.7487174,1.430953757,0,1,0,1,0,1,0,1
OR,6/14/2019,6/15/2019,ALRU,ALRU,1,0,1,MN,3,NA,NA,NA,NA,17.03,194.8512586,1.64,20.05,0.0017,0.141,120.7801418,2.62,2.29,87.4,-23.94,4706.991592,30.24019141,0,1,0,1,0,1,0,1
OR,6/13/2019,6/14/2019,ALRU,ALRU,1,0,1,LN,4,NA,NA,NA,NA,18.77,221.3443396,2.12,36.61,0.00264,0.215,87.30232558,2.36,2,84.8,-25.06,3818.147591,16.2080021,0,1,0,1,0,1,0,1
OR,6/13/2019,6/14/2019,ALRU,ALRU,1,0,1,NP,5,NA,NA,NA,NA,13.13,152.4970964,2.08,29.02,0.00177,0.144,91.18055556,2.14,1.84,86.1,-24.63,1385.172671,10.23416239,0,1,0,1,0,1,0,1
OR,6/13/2019,6/14/2019,ALRU,ALRU,1,0,1,HN,7,NA,NA,NA,NA,18.12,170.3007519,1.21,14.53,0.00256,0.208,87.11538462,2.18,2.32,106.4,-24.04,3280.000661,13.92193889,0,1,0,1,0,1,0,1
OR,6/13/2019,6/14/2019,ALRU,ALRU,1,0,1,MN,8,NA,NA,NA,NA,21.83,251.4976959,1.49,19.39,0.00338,0.279,78.2437276,2.64,2.29,86.8,-25.4,9114.934573,40.75636121,0,1,0,1,0,1,0,1
OR,6/13/2019,6/14/2019,ALRU,ALRU,1,0,1,LN,9,NA,NA,NA,NA,20.12,171.6723549,1.41,14.9,0.00217,0.167,120.4790419,2.39,2.8,117.2,-25.15,550.96428,6.735185039,0,1,0,1,0,1,0,1
OR,6/11/2019,6/14/2019,ALRU,ALRU,1,0,1,LN,12,NA,NA,NA,NA,16.01,199.377335,1.47,16.95,0.00329,0.212,75.51886792,1.84,1.48,80.3,-24.88,2553.428306,20.17712703,0,1,0,1,0,1,0,1
OR,6/15/2019,6/15/2019,ALRU,ALRU,1,0,1,MN,13,NA,NA,NA,NA,18.32,242.007926,2.02,22.57,0.00307,0.253,72.41106719,2.28,1.73,75.7,-24.62,1176.102059,14.2952766,0,1,0,1,0,1,0,1
OR,6/14/2019,6/15/2019,ALRU,ALRU,1,0,1,LN,16,NA,NA,NA,NA,16.92,188.8392857,1.7,19.94,0.00216,0.179,94.52513966,2.08,1.86,89.6,-26.64,1126.656813,10.33459637,0,1,0,1,0,1,0,1
OR,6/15/2019,6/15/2019,ALRU,ALRU,1,0,1,NP,17,NA,NA,NA,NA,13.11,181.8307906,1.6,21.84,0.00149,0.121,108.3471074,2.59,1.87,72.1,-24.78,693.486699,8.702394398,0,1,0,1,0,1,0,1
OR,6/14/2019,6/15/2019,ALRU,ALRU,1,0,1,MN,18,NA,NA,NA,NA,17.65,157.4487065,1.84,17.89,0.00247,0.201,87.81094527,2.15,2.41,112.1,-25.46,985.049219,6.735054433,0,1,0,1,0,1,0,1
OR,6/14/2019,6/15/2019,ALRU,ALRU,1,0,1,HN,20,NA,NA,NA,NA,14.26,148.5416667,2.46,30.66,0.0015,0.122,116.8852459,2.51,2.41,96,-24.35,1922.351448,15.07745509,0,1,0,1,0,1,0,1
OR,6/15/2019,6/15/2019,ALRU,ALRU,1,0,1,HN,21,NA,NA,NA,NA,17.39,260.3293413,1.9,21,0.00255,0.2,86.95,2.48,1.66,66.8,-24.56,4399.765497,18.62521999,0,1,0,1,0,1,0,1
OR,6/12/2019,6/14/2019,ALRU,ALRU,1,0,1,NP,22,NA,NA,NA,NA,17.82,206.0115607,1.37,20.02,0.00289,0.171,104.2105263,3.03,2.62,86.5,-24.52,6409.017154,31.44411503,0,1,0,1,0,1,0,1
OR,6/11/2019,6/13/2019,ALRU,ALRU,1,0,1,HN,23,NA,NA,NA,NA,16.15,210.8355091,1.66,20.47,0.00247,0.2,80.75,1.94,1.49,76.6,-25.48,1278.373883,12.62092843,0,1,0,1,0,1,0,1
OR,6/11/2019,6/13/2019,ALRU,ALRU,1,0,1,MN,24,NA,NA,NA,NA,15.39,165.1287554,1.53,13.52,0.00218,0.146,105.4109589,2.06,1.92,93.2,-24.75,455.390152,6.114823481,0,1,0,1,0,1,0,1
OR,6/11/2019,6/13/2019,ALRU,ALRU,1,0,1,HN,26,NA,NA,NA,NA,18.6,229.6296296,1.5,25.97,0.00332,0.28,66.42857143,2.07,1.68,81,-25.89,1732.943244,19.99389564,0,1,0,1,0,1,0,1
OR,6/9/2019,6/13/2019,ALRU,ALRU,1,0,1,HN,27,NA,NA,NA,NA,14.97,128.3876501,2.56,36.63,0.00194,0.153,97.84313725,1.9,2.22,116.6,-26.33,1672.115058,12.30153787,0,1,0,1,0,1,0,1
OR,6/12/2019,6/14/2019,ALRU,ALRU,1,0,1,LN,28,NA,NA,NA,NA,15.14,208.5399449,1.36,15.75,0.00253,0.146,103.6986301,2.67,1.94,72.6,-24.13,1440.276448,11.78006899,0,1,0,1,0,1,0,1
OR,6/12/2019,6/14/2019,ALRU,ALRU,1,0,1,HN,29,NA,NA,NA,NA,19.02,219.8843931,1.03,17.35,0.00291,0.199,95.57788945,2.65,2.29,86.5,-24.76,2191.138408,14.70586894,0,1,0,1,0,1,0,1
OR,6/12/2019,6/14/2019,ALRU,ALRU,1,0,1,MN,30,NA,NA,NA,NA,16.61,176.7021277,1.34,14.96,0.00334,0.189,87.88359788,2.06,1.94,94,-25.04,1553.905931,7.869710371,0,1,0,1,0,1,0,1
OR,6/12/2019,6/15/2019,ALRU,ALRU,1,0,1,HN,31,NA,NA,NA,NA,19.38,225.3488372,1.93,21.54,0.00282,0.236,82.11864407,2.34,2.01,86,-24.87,811.825657,10.25647175,0,1,0,1,0,1,0,1
OR,6/12/2019,6/14/2019,ALRU,ALRU,1,0,1,NP,32,NA,NA,NA,NA,16.55,212.7249357,1.91,21.96,0.00197,0.148,111.8243243,2.64,2.05,77.8,-24.42,550.96428,4.983829199,0,1,0,1,0,1,0,1
OR,6/9/2019,6/13/2019,ALRU,ALRU,1,0,1,NP,33,NA,NA,NA,NA,14.28,159.0200445,1.29,19.88,0.00175,0.145,98.48275862,2.81,2.52,89.8,-25.77,584.970409,6.038152267,0,1,0,1,0,1,0,1
OR,6/10/2019,6/13/2019,ALRU,ALRU,1,0,1,NP,34,NA,NA,NA,NA,18.77,162.2299049,1.36,16.62,0.0032,0.262,71.64122137,1.91,2.21,115.7,-25.44,2332.533812,19.13703031,0,1,0,1,0,1,0,1
OR,6/10/2019,6/13/2019,ALRU,ALRU,1,0,1,LN,36,NA,NA,NA,NA,18.82,207.0407041,1.53,21.72,0.00321,0.268,70.2238806,2.05,1.86,90.9,-25.16,247.038067,3.163028572,0,1,0,1,0,1,0,1
OR,6/10/2019,6/13/2019,ALRU,ALRU,1,0,1,MN,37,NA,NA,NA,NA,19.29,254.8216645,1.62,21.85,0.00378,0.264,73.06818182,2.67,2.02,75.7,-24.58,693.486699,6.864468963,0,1,0,1,0,1,0,1
OR,6/10/2019,6/13/2019,ALRU,ALRU,1,0,1,NP,38,NA,NA,NA,NA,13.71,122.6296959,1.52,21.59,0.00187,0.129,106.2790698,1.59,1.78,111.8,-25.48,2706.583421,28.87675017,0,1,0,1,0,1,0,1
OR,6/10/2019,6/13/2019,ALRU,ALRU,1,0,1,LN,43,NA,NA,NA,NA,16.56,150.8196721,1.97,31.76,0.0035,0.291,56.90721649,1.6,1.76,109.8,-26.5,1031.133335,8.284656682,0,1,0,1,0,1,0,1
OR,6/9/2019,6/13/2019,ALRU,ALRU,1,0,1,MN,46,NA,NA,NA,NA,17.29,183.3510074,2.24,32.42,0.00257,0.212,81.55660377,2.22,2.09,94.3,-26.56,2191.138408,18.95785927,0,1,0,1,0,1,0,1
OR,6/9/2019,6/13/2019,ALRU,ALRU,1,0,1,LN,47,NA,NA,NA,NA,18.02,199.3362832,1.71,17.23,0.00266,0.223,80.80717489,2.49,2.25,90.4,-24.35,1126.656813,12.10961969,0,1,0,1,0,1,0,1
OR,6/14/2019,6/15/2019,PSME,PSME,0,1,1,MN,3,NA,NA,NA,NA,7.95,121.559633,2.72,29.14,0.00123,0.099,80.3030303,1.56,1.02,65.4,-26.58,12187.48099,17.52036535,0,1,0,1,0,1,0,1
OR,6/13/2019,6/14/2019,PSME,PSME,0,1,1,LN,4,NA,NA,NA,NA,14.2,220.8398134,2.18,27.82,0.0019,0.156,91.02564103,1.67,1.07,64.3,-27.35,12167.80808,17.64169838,1,0,0,1,0,1,0,1
OR,6/13/2019,6/14/2019,PSME,PSME,0,1,1,NP,5,NA,NA,NA,NA,9.94,142,2.07,27.51,0.00136,0.109,91.19266055,1.93,1.35,70,-27.14,15120.9968,21.08035434,0,1,0,1,0,1,0,1
OR,6/13/2019,6/14/2019,PSME,PSME,0,1,1,HN,7,NA,NA,NA,NA,13.87,196.4589235,1.89,23.77,0.00194,0.16,86.6875,2.19,1.55,70.6,-26.79,14811.21879,21.02223335,0,1,0,1,0,1,0,1
OR,6/13/2019,6/14/2019,PSME,PSME,0,1,1,MN,8,NA,NA,NA,NA,14.17,240.5772496,1.46,20.78,0.00244,0.208,68.125,2.02,1.19,58.9,-27.86,20379.05056,28.6173311,0,1,0,1,0,1,0,1
OR,6/13/2019,6/14/2019,PSME,PSME,0,1,1,LN,9,NA,NA,NA,NA,11.63,166.1428571,1.27,16.35,0.0022,0.158,73.60759494,1.79,1.25,70,-27.24,10413.30195,15.52994953,1,0,0,1,0,1,0,1
OR,6/11/2019,6/14/2019,PSME,PSME,0,1,1,LN,12,NA,NA,NA,NA,10.45,154.1297935,1.92,27.69,0.00145,0.097,107.7319588,1.72,1.17,67.8,-28.07,17274.79129,24.72416432,1,0,0,1,0,1,0,1
OR,6/15/2019,6/15/2019,PSME,PSME,0,1,1,MN,13,NA,NA,NA,NA,11.72,116.6169154,2.34,30.74,0.00173,0.141,83.12056738,1.74,1.75,100.5,-27.1,9997.650808,14.00292262,0,1,0,1,0,1,0,1
OR,6/15/2019,6/15/2019,PSME,PSME,0,1,1,NP,15,NA,NA,NA,NA,10.93,157.4927954,2.18,29.95,0.00157,0.124,88.14516129,2.23,1.55,69.4,-27.61,10999.39305,15.40747893,0,1,0,1,0,1,0,1
OR,6/14/2019,6/15/2019,PSME,PSME,0,1,1,LN,16,NA,NA,NA,NA,6.62,93.63507779,2.57,28.39,0.00088,0.071,93.23943662,1.57,1.11,70.7,-26.38,11965.78703,17.08638656,1,0,0,1,0,1,0,1
OR,6/14/2019,6/15/2019,PSME,PSME,0,1,1,NP,17,NA,NA,NA,NA,7.64,107.3033708,1.54,16.04,0.00101,0.082,93.17073171,1.71,1.22,71.2,-26.36,9843.998252,13.94088612,0,1,0,1,0,1,0,1
OR,6/14/2019,6/15/2019,PSME,PSME,0,1,1,MN,18,NA,NA,NA,NA,13.7,220.6119163,2.06,28.68,0.00161,0.131,104.5801527,1.82,1.13,62.1,-28.12,7461.338634,10.60656746,0,1,0,1,0,1,0,1
OR,6/14/2019,6/15/2019,PSME,PSME,0,1,1,HN,20,NA,NA,NA,NA,NA,NA,1.78,20.63,NA,NA,NA,1.64,1.4,85.4,-26.96,13218.88819,18.64209401,0,1,0,1,0,1,0,1
OR,6/14/2019,6/15/2019,PSME,PSME,0,1,1,HN,21,NA,NA,NA,NA,8.64,108.8161209,1.94,19.07,0.00086,0.069,125.2173913,1.5,1.19,79.4,-26.55,10062.7842,14.42208336,0,1,0,1,0,1,0,1
OR,6/12/2019,6/14/2019,PSME,PSME,0,1,1,NP,22,NA,NA,NA,NA,10.86,139.2307692,2.15,22.2,0.00163,0.098,110.8163265,1.76,1.37,78,-26.91,16139.84521,23.1878371,0,1,0,1,0,1,0,1
OR,6/11/2019,6/13/2019,PSME,PSME,0,1,1,HN,23,NA,NA,NA,NA,11.08,211.047619,2.1,34.79,0.00145,0.118,93.89830508,3.63,1.91,52.5,-26.26,16151.82226,22.86530294,0,1,0,1,0,1,0,1
OR,6/11/2019,6/13/2019,PSME,PSME,0,1,1,MN,24,NA,NA,NA,NA,11.36,165.1162791,1.89,26.24,0.00158,0.13,87.38461538,2.37,1.63,68.8,-26.82,16587.97981,23.23168592,0,1,0,1,0,1,0,1
OR,6/11/2019,6/13/2019,PSME,PSME,0,1,1,HN,26,NA,NA,NA,NA,7.83,130.7178631,1.58,24.1,0.00083,0.068,115.1470588,2.27,1.36,59.9,-26.11,18331.83723,26.20598306,0,1,0,1,0,1,0,1
OR,6/9/2019,6/13/2019,PSME,PSME,0,1,1,HN,27,NA,NA,NA,NA,8.67,144.2595674,1.78,28.03,0.00109,0.088,98.52272727,1.79,1.07,60.1,-26.95,16808.1103,23.96365959,0,1,0,1,0,1,0,1
OR,6/12/2019,6/14/2019,PSME,PSME,0,1,1,LN,28,NA,NA,NA,NA,9.82,133.2428765,1.51,19.18,0.00161,0.119,82.5210084,1.68,1.24,73.7,-26.9,16469.33434,23.45100829,1,0,0,1,0,1,0,1
OR,6/12/2019,6/14/2019,PSME,PSME,0,1,1,HN,29,NA,NA,NA,NA,11.63,177.2865854,1.84,23.78,0.00174,0.122,95.32786885,1.82,1.19,65.6,-27.26,12488.36445,17.73889974,0,1,0,1,0,1,0,1
OR,6/12/2019,6/14/2019,PSME,PSME,0,1,1,MN,30,NA,NA,NA,NA,9.63,141.202346,2.48,30.86,0.00144,0.083,116.0240964,2.2,1.5,68.2,-26.6,9417.367609,13.35486073,0,1,0,1,0,1,0,1
OR,6/12/2019,6/15/2019,PSME,PSME,0,1,1,HN,31,NA,NA,NA,NA,8.56,129.5007564,1.61,19.58,0.00094,0.075,114.1333333,1.89,1.25,66.1,-26.09,7593.685182,11.21675405,0,1,0,1,0,1,0,1
OR,6/12/2019,6/14/2019,PSME,PSME,0,1,1,NP,32,NA,NA,NA,NA,10.3,113.3113311,2.05,24.88,0.00124,0.101,101.980198,2.14,1.95,90.9,-26.91,16132.49875,23.12948018,0,1,0,1,0,1,0,1
OR,6/9/2019,6/13/2019,PSME,PSME,0,1,1,NP,33,NA,NA,NA,NA,9.74,156.5916399,1.66,26.01,0.00134,0.108,90.18518519,1.79,1.11,62.2,-26.79,10623.02008,14.94054314,0,1,0,1,0,1,0,1
OR,6/10/2019,6/13/2019,PSME,PSME,0,1,1,NP,34,NA,NA,NA,NA,11.51,174.3939394,1.77,30.93,0.00156,0.127,90.62992126,2.51,1.66,66,-26.53,12686.50309,17.97168005,0,1,0,1,0,1,0,1
OR,6/10/2019,6/13/2019,PSME,PSME,0,1,1,LN,36,NA,NA,NA,NA,8.09,114.751773,1.68,22.73,0.00111,0.091,88.9010989,2.04,1.44,70.5,-27.08,11786.66765,16.67473478,1,0,0,1,0,1,0,1
OR,6/10/2019,6/13/2019,PSME,PSME,0,1,1,MN,37,NA,NA,NA,NA,6.7,98.96602659,1.61,26.17,0.00082,0.057,117.5438596,2.25,1.52,67.7,-27.09,9629.416094,13.70845642,0,1,0,1,0,1,0,1
OR,6/10/2019,6/13/2019,PSME,PSME,0,1,1,NP,38,NA,NA,NA,NA,7.89,119.9088146,1.72,30.95,0.001,0.071,111.1267606,3.09,2.03,65.8,-26.55,13133.02585,18.63866882,0,1,0,1,0,1,0,1
OR,6/10/2019,6/13/2019,PSME,PSME,0,1,1,LN,43,NA,NA,NA,NA,5.85,70.48192771,2.21,28.49,0.00089,0.073,80.1369863,1.77,1.47,83,-26.29,17494.54715,24.54790896,1,0,0,1,0,1,0,1
OR,6/9/2019,6/13/2019,PSME,PSME,0,1,1,MN,46,NA,NA,NA,NA,7.83,100.3846154,1.96,23.11,0.00083,0.088,88.97727273,1.48,1.15,78,-27.56,5644.90164,8.296217709,0,1,0,1,0,1,0,1
OR,6/9/2019,6/13/2019,PSME,PSME,0,1,1,LN,47,NA,NA,NA,NA,8.09,119.3215339,1.37,23.42,0.00138,0.111,72.88288288,1.46,0.99,67.8,-27.57,12021.89169,17.02217409,1,0,0,1,0,1,0,1
T,7/9/2017,7/10/2017,BENI,BENI17,0,1,1,HN,1,23.4,26.35639826,29.22334162,30.66125183,18.40967348,216.3298881,0.88,11.12,0.00468,0.255,72.19479796,1.95,1.66,85.1,-28.8,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,BENI,BENI17,0,1,1,NP,5,23.4,26.3605175,28.55156708,29.45971174,16.11628777,264.6352672,2.54,62.81,0.00556,0.391,41.21812729,2.17,1.33,60.9,-30.6,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,BENI,BENI17,0,1,1,NP,7,23.4,26.02466838,27.90323321,28.56645233,11.77116149,140.1328748,1.31,17.06,0.00344,0.237,49.66734804,1.71,1.44,84,-29.7,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,BENI,BENI17,0,1,1,MN,9,23.4,26.04202334,28.44173495,29.51342891,10.3566994,79.60568333,0.67,6.01,0.00285,0.148,69.97769865,1.12,1.46,130.1,-30.6,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,BENI,BENI17,0,1,1,LN,13,23.4,26.03801346,27.85288493,28.46618119,15.61240811,268.7161464,0.95,11.66,0.00564,0.4,39.03102026,1.48,0.86,58.1,-30.3,NA,NA,1,0,1,0,1,0,0,0
T,7/9/2017,7/10/2017,BENI,BENI17,0,1,1,HN,15,23.4,25.90847842,27.60182635,28.11987246,23.53064121,259.4337509,1.65,21.19,0.00416,0.38,61.92274002,2.01,1.82,90.7,-29,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,BENI,BENI17,0,1,1,HN,17,23.4,26.03105164,28.38212204,29.41569102,8.812693628,125.5369463,2.9,27.73,0.00388,0.204,43.19947857,2.1,1.48,70.2,-28,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,LN,19,23.4,26.63035011,28.65808805,29.43822904,15.68836999,224.7617477,1.54,20.27,0.00767,0.552,28.42096013,1.37,0.95,69.8,-31.4,NA,NA,1,0,1,0,1,0,0,0
T,7/9/2017,7/8/2017,BENI,BENI17,0,1,1,NP,23,23.4,25.4630928,26.31425095,26.1721887,22.04510444,267.8627514,1.64,23.88,0.00554,0.617,35.72950476,2.19,1.81,82.3,-30.2,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,MN,25,23.4,26.57991219,29.80581601,31.52507944,10.04860354,93.91218266,2.06,21.05,0.00423,0.203,49.50051007,0.96,1.03,107,-29.7,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,HN,27,23.4,26.39464442,29.74968847,31.57017199,11.50746465,170.9875877,1.41,18.92,0.00298,0.139,82.7875155,2.73,1.84,67.3,-26.9,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,MN,29,23.4,26.8107338,29.70883433,31.17116553,19.52281221,215.008945,1.41,14.3,0.00486,0.298,65.51279264,1.98,1.8,90.8,-28.7,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,NP,31,23.4,26.48198891,30.02147738,31.98652845,18.2373189,210.8360567,1.09,11.42,0.00476,0.224,81.41660225,1.6,1.38,86.5,-29.1,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,LN,33,23.4,26.72229894,28.45601082,29.00569419,16.98730573,197.9872463,1.78,28.75,0.00608,0.59,28.79204362,1.32,1.13,85.8,-31.3,NA,NA,1,0,1,0,1,0,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,NP,35,23.4,26.56181018,29.180439,30.42372026,17.31132201,179.9513722,1.13,10.22,0.00432,0.323,53.59542417,1.21,1.16,96.2,-30.6,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,LN,37,23.4,26.19054731,29.24819628,30.83558155,14.53209955,175.2967377,1.62,18.89,0.00347,0.194,74.90772965,1.71,1.42,82.9,-26.9,NA,NA,1,0,1,0,1,0,0,0
T,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,LN,43,23.4,25.82330259,26.62123998,26.43746331,20.44086417,350.6151659,1.01,14.68,0.00709,0.837,24.42158205,1.91,1.12,58.3,-31.8,NA,NA,1,0,1,0,1,0,0,0
T,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,LN,45,23.4,25.30469068,25.72083728,25.23781298,17.45458348,216.827124,1.25,15.04,0.00616,0.737,23.68328831,1.45,1.17,80.5,-31.9,NA,NA,1,0,1,0,1,0,0,0
